E:\simulator-windows-64\IMG\center_2024_06_13_03_06_21_424.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_21_424.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_21_424.jpg, 0, 1, 0, 27.00446
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_21_528.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_21_528.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_21_528.jpg, 0, 1, 0, 27.94108
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_21_632.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_21_632.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_21_632.jpg, 0, 1, 0, 28.86837
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_21_737.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_21_737.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_21_737.jpg, -0.09974641, 1, 0, 29.96577
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_21_840.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_21_840.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_21_840.jpg, -0.2438943, 1, 0, 30.17852
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_21_943.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_21_943.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_21_943.jpg, 0, 1, 0, 30.18885
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_22_043.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_22_043.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_22_043.jpg, 0, 1, 0, 30.19011
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_22_145.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_22_145.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_22_145.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_22_248.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_22_248.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_22_248.jpg, -0.1663557, 1, 0, 30.1836
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_22_349.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_22_349.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_22_349.jpg, -0.260766, 1, 0, 30.18139
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_22_451.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_22_451.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_22_451.jpg, 0, 1, 0, 30.1883
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_22_554.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_22_554.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_22_554.jpg, 0, 1, 0, 30.19009
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_22_658.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_22_658.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_22_658.jpg, -0.09003299, 1, 0, 30.18917
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_22_762.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_22_762.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_22_762.jpg, -0.3127971, 1, 0, 30.16969
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_22_866.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_22_866.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_22_866.jpg, -0.0003023483, 1, 0, 30.1891
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_22_969.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_22_969.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_22_969.jpg, 0, 1, 0, 30.18998
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_23_071.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_23_071.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_23_071.jpg, 0, 1, 0, 30.19026
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_23_172.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_23_172.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_23_172.jpg, 0, 1, 0, 30.19033
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_23_277.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_23_277.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_23_277.jpg, 0, 1, 0, 30.19026
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_23_380.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_23_380.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_23_380.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_23_485.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_23_485.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_23_485.jpg, -0.2005371, 1, 0, 30.17921
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_23_585.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_23_585.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_23_585.jpg, -0.3515916, 1, 0, 30.16772
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_23_691.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_23_691.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_23_691.jpg, -0.05353624, 1, 0, 30.19041
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_23_796.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_23_796.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_23_796.jpg, 0, 1, 0, 30.18983
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_23_900.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_23_900.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_23_900.jpg, 0, 1, 0, 30.19024
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_24_002.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_24_002.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_24_002.jpg, 0, 1, 0, 30.19027
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_24_106.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_24_106.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_24_106.jpg, 0, 1, 0, 30.19026
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_24_210.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_24_210.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_24_210.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_24_310.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_24_310.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_24_310.jpg, 0, 1, 0, 30.19038
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_24_413.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_24_413.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_24_413.jpg, -0.1324152, 1, 0, 30.18562
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_24_516.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_24_516.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_24_516.jpg, -0.361071, 1, 0, 30.16455
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_24_617.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_24_617.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_24_617.jpg, -0.05871209, 1, 0, 30.19078
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_24_722.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_24_722.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_24_722.jpg, 0, 1, 0, 30.1896
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_24_826.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_24_826.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_24_826.jpg, 0, 1, 0, 30.19021
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_24_930.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_24_930.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_24_930.jpg, 0, 1, 0, 30.19047
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_25_037.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_25_037.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_25_037.jpg, -0.3424956, 1, 0, 30.1643
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_25_138.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_25_138.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_25_138.jpg, -0.04047155, 1, 0, 30.19007
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_25_245.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_25_245.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_25_245.jpg, 0, 1, 0, 30.18992
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_25_345.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_25_345.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_25_345.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_25_450.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_25_450.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_25_450.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_25_553.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_25_553.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_25_553.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_25_657.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_25_657.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_25_657.jpg, -0.2841075, 1, 0, 30.17076
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_25_760.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_25_760.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_25_760.jpg, 0, 1, 0, 30.18931
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_25_861.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_25_861.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_25_861.jpg, 0, 1, 0, 30.18974
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_25_961.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_25_961.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_25_961.jpg, 0, 1, 0, 30.19027
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_26_064.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_26_064.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_26_064.jpg, 0, 1, 0, 30.19061
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_26_173.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_26_173.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_26_173.jpg, -0.226761, 1, 0, 30.17727
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_26_274.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_26_274.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_26_274.jpg, -0.3246081, 1, 0, 30.17791
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_26_383.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_26_383.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_26_383.jpg, 0, 1, 0, 30.18768
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_26_491.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_26_491.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_26_491.jpg, -0.1689162, 1, 0, 30.18731
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_26_592.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_26_592.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_26_592.jpg, -0.01726979, 1, 0, 30.19033
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_26_693.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_26_693.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_26_693.jpg, 0, 1, 0, 30.19012
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_26_794.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_26_794.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_26_794.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_26_895.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_26_895.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_26_895.jpg, 0, 1, 0, 30.19025
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_26_996.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_26_996.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_26_996.jpg, -0.1431732, 1, 0, 30.18489
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_27_098.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_27_098.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_27_098.jpg, -0.2195262, 1, 0, 30.18508
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_27_201.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_27_201.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_27_201.jpg, 0, 1, 0, 30.18902
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_27_305.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_27_305.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_27_305.jpg, 0, 1, 0, 30.19016
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_27_410.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_27_410.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_27_410.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_27_518.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_27_518.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_27_518.jpg, 0, 1, 0, 30.19027
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_27_625.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_27_625.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_27_625.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_27_730.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_27_730.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_27_730.jpg, -0.2094186, 1, 0, 30.17853
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_27_837.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_27_837.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_27_837.jpg, -0.1446054, 1, 0, 30.19021
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_27_941.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_27_941.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_27_941.jpg, 0, 1, 0, 30.18941
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_28_047.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_28_047.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_28_047.jpg, 0, 1, 0, 30.18951
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_28_154.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_28_154.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_28_154.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_28_256.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_28_256.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_28_256.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_28_362.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_28_362.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_28_362.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_28_465.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_28_465.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_28_465.jpg, 0, 1, 0, 30.19028
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_28_567.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_28_567.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_28_567.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_28_669.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_28_669.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_28_669.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_28_776.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_28_776.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_28_776.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_28_879.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_28_879.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_28_879.jpg, 0, 1, 0, 30.19033
E:\simulator-windows-64\IMG\center_2024_06_13_03_06_28_980.jpg, E:\simulator-windows-64\IMG\left_2024_06_13_03_06_28_980.jpg, E:\simulator-windows-64\IMG\right_2024_06_13_03_06_28_980.jpg, -0.3037257, 1, 0, 30.16736
